0.83333	1	0.32558	0.21509	0	0.02443	0.019	0.00453	0.00825	0.03969	0.10662	0.00247	0.00009	0.00176	0.0065	0.00035	0
0.83333	0.42857	0.25581	0.16294	0.00139	0.03729	0.03228	0.01095	0.01253	0.0476	0.09373	0.00477	0.00154	0.00214	0.02324	0	0
0.66667	0.85714	0.25581	0.33005	0	0.0048	0.0024	0.00068	0.00055	0.12947	0.33105	0.00081	0.00005	0.00028	0.00025	0	1
0.83333	1	0.32558	0.54949	0.03212	0.0222	0.02158	0.00879	0.00769	0.11241	0.19781	0.01279	0.01068	0.003	0.03891	0.01785	0
0.66667	1	0.62791	0.33579	0.00014	0.00131	0.00059	0.00057	0.00006	0.08483	0.06047	0.00051	0.00079	0.00008	0.00215	0	-1
1	0.85714	0.2093	0.43011	0.02378	0.25107	0.53604	0.16067	0.10368	0.05514	0.1251	0.06715	0.03377	0.0295	0.39009	0.0812	0
0.83333	1	0.23256	0.2913	0.02009	0.05836	0.09211	0.02609	0.03705	0.07934	0.20069	0.02351	0.00639	0.00472	0.18616	0.06475	0
0.83333	1	0.27907	0.35471	0.27711	0.08557	0.06544	0.03022	0.0275	0.09702	0.14816	0.02742	0.0198	0.01341	0.17391	0.06983	0
0.66667	0.14286	0.02326	0.12707	0	0.00678	0.02176	0.00724	0.00086	0.05994	0.12496	0.00198	0.00131	0.00205	0.00237	0.0007	1
0.83333	1	0.23256	0.33397	0.11578	0.07025	0.0834	0.03612	0.02042	0.06651	0.10365	0.04085	0.00643	0.02522	0.04212	0.01593	0
0.66667	1	0.34884	0.27003	0.01507	0.00515	0.00341	0.0023	0.0027	0.18141	0.19242	0.01128	0.00669	0.00554	0.02128	0.0042	1
0.66667	0.71429	0.18605	0.17268	0.00113	0.00457	0.00405	0.00313	0.00258	0.17316	0.16234	0.0049	0.00452	0.00269	0.00346	0	-1
0.83333	0.85714	0.23256	0.27187	0.00369	0.07779	0.0586	0.00734	0.01361	0.036	0.19249	0.006	0.00112	0.00215	0.02996	0.00578	0
0.66667	0.71429	0.27907	0.14245	0.00224	0.00343	0.00228	0.00133	0.00158	0.09076	0.1082	0.00272	0.00085	0.00325	0.01347	0.00053	1
0.83333	1	0.23256	0.1533	0.00027	0.03835	0.03297	0.01846	0.01878	0.06163	0.07405	0.00755	0.00076	0.00461	0.11955	0.00315	0
0.83333	0.28571	0.04651	0.04206	0	0.06257	0.05103	0.00831	0.01249	0.03843	0.16012	0.00231	0.00111	0.00256	0.02064	0	-1
0.83333	1	0.16279	0.38173	0.00745	0.0657	0.06238	0.01425	0.00825	0.05638	0.16885	0.01154	0.0024	0.00849	0.00714	0	-1
0.83333	0.14286	0.02326	0.03654	0.00304	0.04788	0.07024	0.01374	0.0336	0.05224	0.17831	0.01253	0.00192	0.00513	0.00438	0	-1
0.66667	0.57143	0.09302	0.17408	0.00007	0.00474	0.00166	0.00042	0.00022	0.02724	0.05808	0.00066	0.00004	0.00077	0.00039	0	0
0.83333	1	0.32558	0.24165	0.00065	0.03101	0.01585	0.00347	0.00677	0.04612	0.14188	0.00254	0.00047	0.00081	0.01364	0.00368	0
0.83333	1	0.23256	0.43915	0.22155	0.08705	0.18565	0.12746	0.05462	0.11307	0.11627	0.09186	0.13866	0.08314	0.03844	0.05635	0
0.83333	0.71429	0.13953	0.29678	0.00234	0.1688	0.09444	0.0146	0.01264	0.04602	0.20301	0.01148	0.01826	0.00461	0.05807	0.00753	0
1	0.85714	0.16279	0.21873	0.00144	0.35132	0.26369	0.04039	0.07176	0.03103	0.13042	0.01441	0.00245	0.00718	0.00349	0	-1
0.83333	0.85714	0.25581	0.31278	0.0221	0.09068	0.06393	0.00978	0.01042	0.03366	0.13901	0.0092	0.00168	0.00531	0.00736	0	-1
0.83333	0.85714	0.16279	0.23857	0.00726	0.07531	0.05686	0.00528	0.00923	0.03619	0.26027	0.00419	0.00107	0.00176	0.03317	0	-1
1	0.85714	0.23256	0.41998	0.03179	0.18923	0.24869	0.05665	0.0604	0.07447	0.23316	0.0332	0.01029	0.01005	0.49611	0.09363	0
0.83333	0.85714	0.16279	0.71536	0.07669	0.07189	0.07244	0.03087	0.01022	0.08946	0.14792	0.0236	0.0156	0.00835	0.06934	0.00018	0
0.83333	1	0.18605	0.47228	0.00474	0.04173	0.05336	0.0157	0.00732	0.04955	0.11316	0.00907	0.01631	0.00577	0.03007	0	-1
0.83333	0.85714	0.23256	0.36812	0.00075	0.05967	0.05802	0.01393	0.00999	0.03756	0.09888	0.01032	0.00627	0.00554	0.0398	0.00315	0
0.83333	0.42857	0.11628	0.11772	0.0085	0.09893	0.05316	0.0073	0.01189	0.02774	0.12417	0.0058	0.00062	0.00226	0.02873	0.0007	0
0.83333	1	0.39535	0.69438	0.06869	0.0672	0.13574	0.03608	0.03097	0.06572	0.17398	0.03505	0.02507	0.01821	0.13325	0.0693	0
1	0.85714	0.13953	0.4509	0.26417	0.3108	0.96857	0.14325	0.07611	0.04086	0.1796	0.11562	0.08128	0.0709	0.06357	0.10291	0
0.83333	0.85714	0.13953	0.15128	0.00001	0.04999	0.03622	0.00591	0.00818	0.02822	0.10034	0.00396	0.00073	0.00308	0.0304	0	0
0.66667	1	0.2093	0.31724	0	0.00151	0.0014	0.00044	0	0.02734	0.05296	0.00033	0.00005	0.00011	0.0005	0	0
0.83333	0.42857	0.06977	0.06965	0.00406	0.10254	0.05662	0.01167	0.01838	0.0375	0.11797	0.01099	0.00124	0.00854	0.03679	0.00333	0
0.66667	0.71429	0.2093	0.1017	0	0.00196	0.00101	0.00028	0.00038	0.02644	0.05665	0.00015	0.00002	0	0.03551	0	0
0.66667	0.28571	0.04651	0.03394	0	0.00226	0.00247	0.00078	0.00086	0.02468	0.04213	0.00066	0.00222	0.00103	0.0096	0	-1
0.66667	0.42857	0.16279	0.09769	0.00141	0.00168	0.00039	0.00032	0.00049	0.17696	0.15839	0.00151	0.0001	0	0.00179	0	-1
0.66667	0.14286	0.02326	0.00203	0	0.00045	0.00002	0.00007	0	0.63332	0.1599	0	0	0	0.00159	0	-1
1	1	0.18605	0.33384	0.05413	0.39934	0.79474	0.44131	0.27657	0.10632	0.13607	0.31166	0.03524	0.15082	0.21695	0.25709	0
0.83333	0.85714	0.13953	0.19512	0.0133	0.07424	0.05991	0.00861	0.01077	0.03178	0.13882	0.00709	0.00752	0.00239	0.00633	0.00193	0
0.83333	0.85714	0.2093	0.63362	0.01944	0.03268	0.05503	0.03198	0.01235	0.11023	0.1351	0.01942	0.00955	0.00877	0.04243	0.01505	0
1	1	0.32558	0.38915	0.01297	0.10448	0.16131	0.05205	0.04708	0.0603	0.12797	0.0427	0.01104	0.01992	0.40375	0.17956	0
1	1	0.30233	0.44905	0.22545	0.36355	0.40768	0.26718	0.29492	0.19816	0.22137	0.23764	0.23942	0.11876	0.76051	0.71631	0
1	1	0.27907	0.36905	0.2055	0.24823	0.38045	0.18161	0.21101	0.15065	0.22818	0.14268	0.05447	0.03366	0.21051	0.66713	0
1	0.85714	0.16279	0.24972	0.02239	0.73227	0.52896	0.2377	0.5215	0.30861	0.50873	0.20004	0.1418	0.03515	0.18064	0.62548	0
0.83333	0.85714	0.16279	0.21509	0.00011	0.09364	0.0943	0.05633	0.03249	0.07393	0.08519	0.0171	0.00244	0.00967	0.07972	0.00035	0
0.83333	1	0.25581	0.44317	0.29105	0.043	0.02811	0.0129	0.01347	0.15751	0.24905	0.02242	0.02259	0.0109	0.02159	0.0245	0
0.83333	0.85714	0.25581	0.16215	0.00001	0.03721	0.01768	0.0059	0.00822	0.03976	0.07706	0.00162	0.00021	0.0014	0.00973	0.0007	0
0.83333	1	0.4186	0.4304	0	0.03488	0.0212	0.00293	0.00823	0.07116	0.3559	0.00161	0.00011	0.00091	0.00379	0.00105	0
0.83333	0.85714	0.2093	0.27082	0.00306	0.09471	0.04862	0.0237	0.01838	0.08244	0.11897	0.0096	0.04105	0.00308	0.0427	0	0
0.83333	0.85714	0.16279	0.30685	0.00019	0.03769	0.03065	0.01131	0.00603	0.05584	0.10339	0.00744	0.00503	0.00674	0.15046	0.00105	0
0.83333	1	0.2093	0.24282	0.04787	0.14953	0.10518	0.07537	0.13823	0.29444	0.30265	0.14566	0.13361	0.10376	0.13333	0.22331	0
0.83333	1	0.25581	0.43212	0.00173	0.1701	0.12261	0.0604	0.05961	0.14494	0.21249	0.02293	0.04131	0.0069	0.0364	0.18988	0
0.83333	0.85714	0.25581	0.31023	0.03926	0.05211	0.03966	0.01412	0.0141	0.06609	0.12566	0.02188	0.00276	0.01333	0.08764	0.0133	0
0.83333	0.85714	0.13953	0.20902	0.00267	0.07009	0.09482	0.07088	0.08487	0.26131	0.25743	0.02967	0.03983	0.00427	0.09492	0.22646	0
0.83333	1	0.16279	0.27742	0.00242	0.06996	0.08693	0.04754	0.04419	0.1577	0.20979	0.02958	0.08187	0.01186	0.04895	0.04183	0
0.83333	0.85714	0.16279	0.19863	0.0023	0.01291	0.02428	0.00764	0.0096	0.0664	0.14693	0.00509	0.04298	0.00088	0.0022	0	0
0.83333	1	0.23256	0.30391	0.01154	0.26838	0.38367	0.35859	0.23176	0.22284	0.17459	0.15361	0.02324	0.10671	0.28077	0.63371	0
0.83333	1	0.30233	0.38728	0.28603	0.07676	0.07577	0.06214	0.07476	0.21714	0.19267	0.10502	0.04352	0.03927	0.65535	0.17133	0
0.83333	0.85714	0.13953	0.2802	0.09753	0.22738	0.13578	0.04534	0.03633	0.08444	0.17984	0.0699	0.12058	0.01828	0.03916	0.077	0
0.83333	1	0.34884	0.49033	0.06644	0.06632	0.03422	0.01455	0.01499	0.0937	0.15427	0.01897	0.01459	0.00806	0.18451	0.01715	0
0.83333	0.71429	0.16279	0.27289	0.00083	0.40282	0.92946	0.38531	0.36125	0.09561	0.16649	0.09529	0.01617	0.06092	0.0147	0.21351	0
0.83333	0.85714	0.18605	0.15561	0.00014	0.09667	0.0349	0.00665	0.01712	0.03611	0.12696	0.00651	0.00515	0.00474	0.90912	0.00193	0
0.83333	1	0.2093	0.2245	0.08572	0.08538	0.04386	0.01542	0.02479	0.10529	0.21257	0.04667	0.02815	0.01355	0.04759	0.03518	0
0.83333	1	0.23256	0.40625	0.01898	0.06496	0.04558	0.01295	0.01206	0.056	0.13002	0.02166	0.01034	0.01691	0.03244	0.0077	0
0.83333	0.85714	0.16279	0.35538	0.01453	0.25652	0.13093	0.03196	0.02782	0.06136	0.1751	0.03193	0.07545	0.00688	0.03994	0.03273	0
0.83333	0.71429	0.11628	0.18031	0.00098	0.15865	0.18945	0.13283	0.14526	0.23002	0.24098	0.05684	0.02469	0.02317	0.05113	0.21684	0
0.83333	1	0.25581	0.40171	0.00167	0.0522	0.0481	0.00981	0.01159	0.07223	0.23837	0.00938	0.00708	0.00568	0.02806	0.00298	0
0.83333	1	0.18605	0.24995	0.00869	0.15427	0.09856	0.01525	0.02595	0.05721	0.26174	0.01999	0.01706	0.01589	0.10731	0.00473	0
0.83333	1	0.27907	0.30612	0.00806	0.08101	0.03737	0.01122	0.01536	0.06751	0.15309	0.01385	0.01464	0.00786	0.05439	0.0105	0
0.83333	1	0.27907	0.59955	0.0795	0.07875	0.10485	0.08702	0.05062	0.19155	0.16813	0.07179	0.01576	0.05903	0.07676	0.08173	0
0.83333	0.42857	0.06977	0.04658	0.02684	0.10586	0.05148	0.01374	0.03446	0.05841	0.14806	0.00648	0.00072	0.01196	0.0301	0	0
0.83333	1	0.18605	0.35116	0.00437	0.25461	0.73385	0.30509	0.26084	0.13528	0.23125	0.17	0.08492	0.0665	0.15977	0.46342	0
0.83333	1	0.30233	0.40861	0.12211	0.10109	0.06765	0.03074	0.02684	0.08461	0.12782	0.03911	0.01909	0.03493	0.07883	0.02433	0
0.83333	0.71429	0.11628	0.1789	0.01478	0.19596	0.10829	0.07222	0.05979	0.14051	0.15205	0.03877	0.01589	0.0162	0.07135	0.13231	0
0.83333	1	0.2093	0.1791	0.00046	0.19405	0.07989	0.00919	0.02566	0.02683	0.15177	0.00484	0.00205	0.00251	0.34211	0.00088	0
0.83333	1	0.37209	0.56172	0.01599	0.05669	0.08915	0.07842	0.0392	0.15101	0.1234	0.04286	0.01448	0.02838	0.25718	0.17203	0
0.83333	1	0.2093	0.32801	0.03605	0.05165	0.05736	0.03328	0.02068	0.09447	0.11385	0.02934	0.05483	0.02278	0.01437	0.01505	0
0.83333	1	0.16279	0.2715	0.00741	0.11945	0.1634	0.07953	0.07077	0.1147	0.16899	0.02854	0.01936	0.01567	0.01629	0.06633	0
0.83333	0.85714	0.16279	0.23655	0.01828	0.10416	0.05097	0.00547	0.01169	0.05619	0.36021	0.01493	0.01381	0.00395	0.0294	0.00543	0
0.83333	1	0.2093	0.27795	0.01291	0.18155	0.24517	0.0829	0.14733	0.05769	0.11605	0.04422	0.11809	0.01834	0.10881	0.0574	0
0.83333	1	0.2093	0.20297	0.00298	0.06465	0.08927	0.04127	0.02661	0.04779	0.06756	0.01231	0.01318	0.00729	0.00455	0.0014	0
0.83333	0.28571	0.04651	0.06618	0.00133	0.06573	0.033	0.00443	0.00689	0.03222	0.15369	0.00264	0.03382	0.00256	0.04541	0.00018	0
0.83333	0.85714	0.16279	0.21512	0.00092	0.14223	0.12877	0.07509	0.07373	0.141	0.17497	0.01945	0.01378	0.00893	0.08449	0.15751	0
0.83333	0.71429	0.16279	0.16171	0.00456	0.37327	0.10305	0.01072	0.03508	0.02463	0.14933	0.00575	0.01066	0.00249	0.00167	0.00123	0
0.83333	1	0.16279	0.37656	0.81717	0.17979	0.21311	0.13444	0.10314	0.19235	0.22327	0.16937	0.3229	0.07381	0.10474	0.30277	0
0.83333	0.85714	0.16279	0.22019	0.00486	0.1312	0.05445	0.00956	0.01391	0.04966	0.19281	0.00834	0.01185	0.0082	0.0094	0.00298	0
0.83333	1	0.62791	0.32175	0	0.03831	0.01648	0.00241	0.00909	0.03243	0.14344	0.00104	0.00043	0.0003	0.00285	0.00228	0
0.83333	1	0.2093	0.35509	0.23906	0.17673	0.11804	0.04254	0.04528	0.12942	0.25839	0.06253	0.10277	0.02517	0.02862	0.13301	0
0.83333	1	0.2093	0.38982	0.01666	0.07117	0.06186	0.03913	0.02192	0.12919	0.14749	0.01707	0.00197	0.0131	0.16206	0.03465	0
0.83333	1	0.16279	0.29977	0.02205	0.20425	0.07235	0.01486	0.0176	0.06869	0.22843	0.02906	0.08413	0.01377	0.04968	0.01085	0
0.83333	1	0.30233	0.39807	0.00081	0.04319	0.04463	0.00869	0.01259	0.04427	0.14813	0.00971	0.04299	0.00323	0.29957	0.00088	0
0.83333	1	0.25581	0.27085	0.04188	0.08029	0.1156	0.03873	0.04997	0.04855	0.09682	0.01789	0.00476	0.01025	0.03833	0.00753	0
0.83333	0.57143	0.13953	0.09278	0	0.11278	0.03096	0.00336	0.02944	0.03509	0.21245	0.00517	0.0016	0.00051	0.06887	0	0
0.83333	1	0.48837	0.36499	0.07294	0.08075	0.0361	0.01029	0.02322	0.08209	0.20121	0.02364	0.0054	0.00552	0.06708	0.04288	0
0.83333	1	0.16279	0.33142	0.00689	0.13062	0.08088	0.02693	0.02548	0.10142	0.2176	0.0251	0.02142	0.00893	0.00742	0.04673	0
0.83333	0.85714	0.18605	0.3044	0.19517	0.28996	0.20601	0.15439	0.28873	0.46181	0.4586	0.2575	0.11757	0.05395	0.18641	0.66538	0
0.83333	0.85714	0.13953	0.20739	0.00124	0.19462	0.12356	0.05101	0.05198	0.1083	0.18771	0.0194	0.01579	0.00598	0.01456	0.09328	0
0.83333	1	0.16279	0.40216	0.09944	0.21258	0.14913	0.05772	0.03926	0.10486	0.19385	0.06778	0.13023	0.01508	0.03065	0.15733	0
0.83333	1	0.16279	0.41375	0.09636	0.15043	0.10008	0.04813	0.03705	0.17576	0.26724	0.06057	0.07335	0.01787	0.02932	0.09643	0
0.66667	1	0.39535	0.20363	0	0.00098	0.00039	0.00033	0	0.10643	0.08973	0.00037	0.00019	0.00006	0.00463	0	0
0.66667	0.85714	0.25581	0.17781	0	0.00115	0.00036	0.00037	0.00016	0.18773	0.13219	0.00039	0.00099	0.00009	0.00003	0	0
0.66667	0.85714	0.23256	0.22601	0.00252	0.00664	0.01184	0.00721	0.00422	0.07027	0.07655	0.00963	0.00134	0.01927	0.04865	0.00175	0
0.66667	0.42857	0.09302	0.09846	0.00007	0.00294	0.00206	0.00205	0.00086	0.12865	0.09129	0.00223	0.00106	0.00231	0.00042	0	0
0.66667	1	0.51163	0.25838	0	0.00142	0.00068	0.0003	0.00008	0.04437	0.06412	0.0003	0.00035	0.00042	0.00056	0	0
0.66667	0.71429	0.2093	0.237	0.0011	0.00296	0.00085	0.00144	0.00134	0.30518	0.13268	0.00253	0.0021	0.00114	0.00377	0.00123	1
0.66667	1	0.27907	0.22863	0	0.00083	0.00028	0.00017	0	0.09367	0.11064	0.00052	0.00016	0.00043	0.00159	0	0
0.66667	1	0.32558	0.34379	0.05593	0.005	0.0035	0.00249	0.00425	0.28208	0.29111	0.01003	0.00211	0.00308	0.00979	0.00613	1
0.66667	0.71429	0.27907	0.17197	0.00003	0.00128	0.00045	0.00028	0.00022	0.06969	0.07413	0.00016	0.00002	0.00026	0.00081	0	0
0.66667	1	0.37209	0.26798	0.01949	0.00615	0.00254	0.00148	0.00285	0.17073	0.20979	0.00645	0.0018	0.00103	0.02675	0.0049	1
0.66667	1	0.25581	0.39804	0.02956	0.00386	0.00273	0.00208	0.00305	0.50931	0.49594	0.00572	0.01388	0.00485	0.0046	0.00455	1
0.66667	1	0.25581	0.21299	0.00051	0.02275	0.02282	0.02241	0.01465	0.1155	0.08334	0.00812	0.00126	0.00606	0.01342	0.0098	1
0.66667	1	0.2093	0.13385	0.00003	0.00537	0.0015	0.00135	0.00105	0.16678	0.13335	0.00092	0.00214	0.00057	0.00318	0.00053	0
0.66667	0.85714	0.18605	0.24105	0.00003	0.01208	0.01352	0.01056	0.00614	0.15783	0.1458	0.004	0.00042	0.00256	0.00421	0	0
0.66667	0.28571	0.04651	0.06763	0	0.00203	0.00125	0.00144	0	0.16873	0.10347	0.00066	0.00016	0	0	0	0
0.66667	0.85714	0.32558	0.325	0.0069	0.00307	0.00216	0.00139	0.00105	0.08406	0.09014	0.00127	0.00022	0.00132	0.00204	0	1
0.66667	0.85714	0.44186	0.30098	0.00004	0.00183	0.00051	0.00053	0.00027	0.20137	0.13933	0.00083	0.00014	0.00022	0.001	0.0007	0
0.66667	0.85714	0.18605	0.20148	0.00498	0.00395	0.00231	0.00271	0.00258	0.30945	0.19319	0.00528	0.01043	0.00384	0.00192	0.00175	0
0.66667	0.85714	0.16279	0.27444	0.00159	0.00845	0.01166	0.0065	0.00357	0.11616	0.14787	0.00612	0.00562	0.00395	0.00996	0	1
0.66667	1	0.16279	0.32395	0.00534	0.00394	0.00299	0.00259	0.00209	0.26854	0.22618	0.00904	0.00192	0.0019	0.00192	0.00508	1
0.66667	0.57143	0.13953	0.11417	0.00004	0.00075	0.00018	0.00012	0	0.18163	0.18549	0.00005	0	0.00017	0.00031	0	0
0.66667	1	1	0.34471	0.00003	0.00167	0.00062	0.00033	0.00046	0.0996	0.13215	0.00053	0.00006	0.00017	0.00179	0.00018	0
0.66667	1	0.62791	0.21733	0.00038	0.00069	0.00023	0.00011	0	0.05255	0.06985	0.00013	0.00003	0.00015	0.00711	0	0
0.66667	0.85714	0.16279	0.33293	0.03586	0.09454	0.16765	0.10138	0.08136	0.12737	0.15283	0.08558	0.03566	0.02226	0.02377	0.11463	1
0.66667	0.28571	0.04651	0.06884	0	0.00136	0.00068	0.00033	0	0.06171	0.08387	0.00033	0	0	0.00056	0	0
0.66667	0.85714	0.39535	0.338	0	0.00128	0.00094	0.00057	0.00005	0.06443	0.07095	0.00167	0.00046	0.00163	0.00282	0.00018	0
0.66667	0.28571	0.04651	0.06844	0	0.02778	0.05543	0.02589	0.01422	0.05344	0.07628	0.01665	0.00359	0.00871	1	0	0
0.66667	0.42857	0.06977	0.06701	0	0.00136	0.00077	0.00066	0	0.09532	0.07608	0.0011	0.00016	0	0.00396	0	1
0.66667	1	0.27907	0.32471	0.00002	0.01126	0.00998	0.00539	0.00294	0.067	0.08359	0.0011	0.00052	0.0012	0.00047	0.00088	1
0.66667	1	0.37209	0.37772	0.02169	0.01496	0.01126	0.01028	0.01486	0.30944	0.24891	0.03107	0.01527	0.00948	0.03021	0.0378	1
0.66667	1	0.30233	1	0	0.00417	0.00992	0.00457	0.00073	0.04878	0.06803	0.00228	0.00057	0.00173	0.00139	0.00123	1
0.66667	0.85714	0.23256	0.18673	0.0001	0.00398	0.00177	0.00093	0.00069	0.10083	0.13319	0.00251	0.00058	0.00113	0.00304	0.00088	0
0.66667	0.85714	0.2093	0.26051	0	0.00136	0.00052	0.00053	0	0.08962	0.05824	0.00022	0.00002	0.00148	0.00128	0	1
0.66667	0.57143	0.2093	0.1127	0	0.00161	0.00065	0.00056	0.00057	0.10733	0.08596	0.00044	0.00001	0.00011	0.00159	0	0
0.66667	0.28571	0.04651	0.05217	0.00432	0.00384	0.00565	0.00092	0.00129	0.03151	0.11914	0.00495	0.00664	0.0041	0.00148	0	0
0.66667	0.71429	0.11628	0.13999	0.00001	0.00741	0.00931	0.00284	0.00293	0.06013	0.13187	0.0027	0.00319	0.00267	0.00338	0.00088	0
0.66667	1	0.30233	0.31777	0.00088	0.00507	0.00435	0.00369	0.00265	0.12625	0.1047	0.00449	0.00235	0.00355	0.00756	0.00298	0
0.66667	1	0.30233	0.31413	0	0.00434	0.00249	0.00181	0.00298	0.24381	0.2429	0.00738	0.00297	0.00126	0.03824	0.00455	1
0.66667	1	0.30233	0.28895	0.00011	0.00243	0.00163	0.00119	0.0008	0.15332	0.14975	0.00287	0.00044	0.00134	0.00393	0.00245	1
0.66667	0.71429	0.16279	0.15262	0.00141	0.00458	0.00167	0.0015	0.00098	0.17066	0.13697	0.00301	0.00042	0.00103	0.00103	0.00018	0
0.66667	1	0.67442	0.33946	0.00004	0.00171	0.00074	0.00038	0.00042	0.10531	0.14067	0.00053	0.00036	0.00095	0.00304	0.0007	0
0.66667	1	0.39535	0.38566	0	0.0034	0.00266	0.0014	0.00096	0.05919	0.07488	0.0006	0.00001	0.00054	0.00778	0.0007	0
0.66667	1	0.23256	0.29645	0.00075	0.00452	0.00313	0.00261	0.00181	0.17146	0.14934	0.00425	0.00321	0.00195	0.00181	0.00105	0
0.66667	0.71429	0.13953	0.1027	0	0.00188	0.00092	0.00095	0.00014	0.08514	0.05629	0.00038	0.00004	0.00017	0.00033	0	0
0.66667	0.57143	0.16279	0.16732	0.01116	0.00742	0.00226	0.00134	0.0016	0.14058	0.16941	0.00405	0.00376	0.0022	0.00179	0.0007	0
0.66667	1	0.23256	0.18398	0.00021	0.00181	0.00105	0.00061	0.00034	0.08371	0.09838	0.00204	0.00132	0.00062	0.04195	0.0007	0
0.66667	0.85714	0.23256	0.26063	0.00633	0.00434	0.00211	0.00213	0.00198	0.54258	0.39993	0.00359	0.00633	0.00113	0.0241	0.00228	1
0.66667	1	0.46512	0.35009	0	0.00185	0.00249	0.00083	0.00043	0.03254	0.05398	0.00091	0.00042	0.00051	0.00159	0.00088	0
0.66667	1	0.16279	0.33534	0.14552	0.0464	0.11264	0.07905	0.03545	0.10523	0.10471	0.07706	0.00734	0.08538	0.0381	0.02835	1
0.66667	0.57143	0.09302	0.18239	0.01328	0.01513	0.03063	0.02032	0.01034	0.0931	0.09811	0.01649	0.01987	0.01256	0.05077	0.00455	1
0.66667	1	0.55814	0.25637	0.00003	0.01312	0.00955	0.00477	0.00761	0.04697	0.06162	0.00104	0.00009	0.00107	0.00368	0.00105	1
0.66667	0.85714	0.16279	0.19138	0.00111	0.0049	0.00198	0.0009	0.00062	0.09048	0.13976	0.00231	0.00102	0.00132	0.00513	0.00035	0
0.66667	1	0.39535	0.23398	0.00048	0.00478	0.0015	0.00111	0.00152	0.13806	0.13412	0.00161	0.00036	0.00181	0.00162	0.00088	1
0.66667	1	0.18605	0.29369	0.00421	0.01869	0.0225	0.01022	0.01055	0.10873	0.16996	0.02971	0.02185	0.00923	0.00862	0.01768	0
0.66667	0.85714	0.16279	0.23637	0.01548	0.0049	0.00335	0.00357	0.00283	0.22415	0.15317	0.01286	0.01091	0.00395	0.00686	0.00385	1
0.66667	1	0.18605	0.38907	0.00989	0.00999	0.01027	0.00534	0.00517	0.1928	0.27145	0.01212	0.00842	0.00179	0.0072	0.0105	0
0.66667	0.28571	0.09302	0.08839	0.00001	0.00147	0.00056	0.00057	0.00065	0.27943	0.20126	0.00082	0.00028	0	0.00025	0.00053	0
